"Rank","Gene_Symbol","Gene_Name","Gene_Type","Relevance_Score","Knowledge_Score","Species","TaxID","Source_Database","Disease","MeSH_ID","Query_Term","Query_Mode","Query_Scope","GeneCards_Version","Analysis_Set","Selection_Criterion","PPI_Eligible","Evidence_Interpretation","HGNC_Mapping_Status","UniProt_Accession","Source_URL"
"72","IL33","Interleukin 33","Protein Coding","3.4166965","84","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"73","CPB2","Carboxypeptidase B2","Protein Coding","3.3885136","82","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"74","RBP4","Retinol Binding Protein 4","Protein Coding","3.357602","95","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"76","ACE","Angiotensin I Converting Enzyme","Protein Coding","3.3120809","100","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"77","IGF1","Insulin Like Growth Factor 1","Protein Coding","3.3120809","100","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"78","TNF","Tumor Necrosis Factor","Protein Coding","3.3012965","91","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"79","ENG","Endoglin","Protein Coding","3.2974052","98","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"80","KDR","Kinase Insert Domain Receptor","Protein Coding","3.2933404","99","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"81","TREM2","Triggering Receptor Expressed On Myeloid Cells 2","Protein Coding","3.2933404","89","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"82","HR","HR Lysine Demethylase And Nuclear Receptor Corepressor","Protein Coding","3.2676756","83","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"83","OLR1","Oxidized Low Density Lipoprotein Receptor 1","Protein Coding","3.2676756","80","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"87","SAA1","Serum Amyloid A1","Protein Coding","3.2212017","79","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"88","RETN","Resistin","Protein Coding","3.1723397","69","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"90","ABCB1","ATP Binding Cassette Subfamily B Member 1","Protein Coding","3.120679","100","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"91","ABCC8","ATP Binding Cassette Subfamily C Member 8","Protein Coding","3.0830133","99","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"92","C3","Complement C3","Protein Coding","3.0656753","100","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"93","CXCR4","C-X-C Motif Chemokine Receptor 4","Protein Coding","3.0656753","100","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"95","TNNI3","Troponin I3, Cardiac Type","Protein Coding","3.0065806","92","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"96","MBP","Myelin Basic Protein","Protein Coding","3.0065806","86","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"98","CALCA","Calcitonin Related Polypeptide Alpha","Protein Coding","2.9423192","80","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"99","DLG4","Discs Large MAGUK Scaffold Protein 4","Protein Coding","2.9303856","100","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"100","RIPK1","Receptor Interacting Serine/Threonine Kinase 1","Protein Coding","2.871239","100","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"101","IL17A","Interleukin 17A","Protein Coding","2.871239","82","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"103","SIRT1","Sirtuin 1","Protein Coding","2.8048253","97","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"104","TSPAN33","Tetraspanin 33","Protein Coding","2.7835898","63","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"105","F8","Coagulation Factor VIII","Protein Coding","2.7805169","99","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
"107","SELP","Selectin P","Protein Coding","2.7043025","91","Homo sapiens","9606","GeneCards","Acute ischemic stroke","D000083242","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","6.1 Build 2026-07-07","User_reference_ge0.75_protein_coding","Raw Relevance Score >=0.75; Gene Type = Protein Coding","TRUE","Query-dependent text relevance; not probability, confidence, or causal evidence","Pending_global_ID_normalization","","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22"
