"Ligand: 73581
1yxu_v,4,2.743,0.6858,0.337048,0,4,0,0,0,0,Proto-oncogene serine/threonine-protein kinase Pim-1,TRANSFERASE,PIM1_HUMAN,Plays a role in signal transduction in blood cells. Contributes to both cell proliferation and survival and thus provide a selective advantage in tumorigenesis. May affect the structure or silencing of chromatin by phosphorylating HP1 gamma/CBX3.,NONE,Cancer,,,,"
"
1ulb_v,4,2.741,0.6853,0.635593,0,2,2,0,0,0,Purine nucleoside phosphorylase,PENTOSYLTRANSFERASE,PNPH_HUMAN,NONE,Defects in NP are the cause of nucleoside phosphorylase deficiency (NP deficiency) [MIM:164050]. It leads to a severe T- cell immunodeficiency with neurologic disorder in children.,T-cell lymphoma;Autoimmune disease;HIV infection;Dermatitis;Chronic lymphocytic leukemia;Acquired Immune Deficiency Syndrome;Inflammation;Multiple sclerosis;Solid tumor;Psoriasis;Non-Hodgkin lymphoma;Viral infection;Cancer;Rheumatoid arthritis;Leukemia;B-cell acute lymphoblastic leukemia;Cutaneous T-cell lymphoma;Ocular disease;Transplant rejection;Immune disorder,,,,"
"
1q44_v,4,2.738,0.6846,0.545145,0,4,0,0,0,0,Flavonol sulfotransferase-like,NONE,P52839,Involved in sulfotransferase activity,NONE,NONE,,,,"
"
1r16_v,4,2.738,0.6846,0.576633,0,3,0,0,1,0,ADP-ribosyl cyclase,NONE,P29241,Involved in NAD+ nucleosidase activity,NONE,NONE,,,,"
"
1xnf_v,4,2.737,0.6843,0.682037,0,3,0,1,0,0,Lipoprotein nlpI precursor,NONE,P0AFB1,May be involved in cell division. Overexpression of nlpI results in the loss of the rod morphology and the formation of single prolate ellipsoids and pairs of prolate ellipsoids joined by partial constrictions,NONE,NONE,,,,"
"
1uzr_v,4,2.736,0.6839,0.149353,0,3,0,0,1,0,Ribonucleoside-diphosphate reductase subunit beta,NONE,Q9CBQ2,Involved in oxidoreductase activity,NONE,NONE,,,,"
"
1k12_v,6,4.102,0.6837,2.67752,1,4,1,0,0,0,Fucolectin,NONE,Q7SIC1,"Acts as a defensive agent. Recognizes blood group fucosylated oligosaccharides including A, B, H and Lewis B-type antigens. Does not recognize Lewis A antigen and has low affinity for monovalent haptens",NONE,NONE,,,,"
"
1bdu_v,4,2.732,0.6829,0.511762,0,3,1,0,0,0,Thymidylate synthase,NONE,P0A886,"Catalyzes the reductive methylation of 2'-deoxyuridine-5'-monophosphate (dUMP) to 2'-deoxythymidine-5'-monophosphate (dTMP) while utilizing 5,10-methylenetetrahydrofolate (mTHF) as the methyl donor and reductant in the reaction, yielding dihydrofolate (DHF) as a by-product. This enzymatic reaction provides an intracellular de novo source of dTMP, an essential precursor for DNA biosynthesis.",NONE,NONE,,,,"
"
1rak_v,4,2.726,0.6816,0.514344,2,1,1,0,0,0,Cytosine deaminase,NONE,P25524,Nucleotide transport and metabolism,NONE,NONE,,,,"
"
1r13_v,4,2.709,0.6773,0.453909,0,3,0,1,0,0,Pulmonary surfactant-associated protein A,NONE,P08427,Involved in binding,NONE,NONE,,,,"
"
1l9w_v,4,2.705,0.6763,0.231225,1,1,1,0,1,0,3-dehydroquinate dehydratase,NONE,P24670,Amino acid transport and metabolism,NONE,NONE,,,,"
"
1g0i_v,4,2.7,0.6751,0.507861,0,2,2,0,0,0,Inositol-1-monophosphatase,NONE,Q57573,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1dqp_v,4,2.699,0.6748,0.646281,0,1,3,0,0,0,Guanine phosphoribosyltransferase,NONE,Q24973,Nucleotide transport and metabolism,NONE,NONE,,,,"
"
1jxn_v,4,2.689,0.6724,0.583831,1,2,1,0,0,0,Anti-H(O) lectin 1,NONE,P22972,Involved in sugar binding,NONE,NONE,,,,"
"
1u4j_v,4,2.685,0.6712,0.50758,0,3,1,0,0,0,Phospholipase A2 isoform 2,NONE,Q6SLM1,Involved in phospholipase A2 activity,NONE,NONE,,,,"
"
1aha_v,4,2.669,0.6673,0.245955,0,2,2,0,0,0,Ribosome-inactivating protein momordin I,NONE,P16094,Involved in rRNA N-glycosylase activity,NONE,"For nutritional supplementation, also for treating dietary shortage or imbalance",,,,"
"
1u1w_v,4,2.659,0.6647,0.286864,1,3,0,0,0,0,Phenazine biosynthesis protein phzF,NONE,Q51792,Involved in antibiotic biosynthesis activity,NONE,NONE,,,,"
"
1lrt_v,4,2.659,0.6646,0.176597,2,1,1,0,0,0,Inosine-5-monophosphate dehydrogenase,NONE,P50097,Nucleotide transport and metabolism,NONE,"For the prophylaxis of organ rejection in patients receiving allogeneic renal transplants, administered in combination with cyclosporine and corticosteroids.",,,,"
"
1m2r_v,4,2.644,0.6609,0.412255,2,1,1,0,0,0,Casein kinase II subunit alpha,NONE,P28523,Involved in protein kinase activity,NONE,NONE,,,,"
"
1ifs_v,4,2.643,0.6608,0.272397,0,2,2,0,0,0,Ricin,NONE,P02879,Involved in rRNA N-glycosylase activity,NONE,"For nutritional supplementation, also for treating dietary shortage or imbalance",,,,"
"
1qdr_v,4,2.643,0.6606,0.510945,0,2,1,1,0,0,Membrane-bound lytic murein transglycosylase B,NONE,P41052,Cell wall/membrane/envelope biogenesis,NONE,NONE,,,,"
"
1hgy_v,5,3.293,0.6587,2.0764,0,4,1,0,0,0,Exoglucanase 2,NONE,P07987,"Involved in hydrolase activity, hydrolyzing O-glycosyl compounds",NONE,NONE,,,,"
"
1rdp_v,4,2.628,0.657,0.333543,0,2,2,0,0,0,Cholera enterotoxin subunit B,NONE,P01556,The B subunit pentameric ring directs the A subunit to its target by binding to the GM1 gangliosides present on the surface of the intestinal epithelial cells. It can bind five GM1 gangliosides. It has no toxic activity by itself,NONE,NONE,,,,"
"
1s9a_v,4,2.627,0.6568,-0.110287,1,2,0,0,1,0,"Chlorocatechol 1,2-dioxygenase",NONE,O67987,"Secondary metabolites biosynthesis, transport and catabolism",NONE,NONE,,,,"
"
1xpo_v,4,2.62,0.6551,0.260004,1,2,1,0,0,0,Transcription termination factor rho,NONE,P0AG30,"Facilitates transcription termination by a mechanism that involves Rho binding to the nascent RNA, activation of Rho's RNA-dependent ATPase activity, and release of the mRNA from the DNA template. RNA-dependent NTPase which utilizes all four ribonucleoside triphosphates as substrates.",NONE,NONE,,,,"
"
1phw_v,4,2.611,0.6529,-0.405908,0,3,0,0,1,0,2-dehydro-3-deoxyphosphooctonate aldolase,NONE,P0A715,Synthesis of KDO 8-P which is required for lipid A maturation and cellular growth.,NONE,NONE,,,,"
"
1d3n_v,4,2.611,0.6528,0.15192,2,2,0,0,0,0,Lysozyme,NONE,P00720,Involved in lysozyme activity,NONE,For the reduction of the symptoms of muscle weakness and easy fatigability associated with the myasthenic syndrome of Eaton-Lambert. It is not indicated for treating myasthenia gravis.,,,,"
"
1cwv_v,5,3.26,0.6519,2.2318,0,3,1,0,1,0,Invasin,NONE,P11922,Involved in binding,NONE,NONE,,,,"
"
1l1r_v,4,2.59,0.6475,0.061047,1,2,1,0,0,0,Adenine phosphoribosyltransferase,NONE,Q967M2,Nucleotide transport and metabolism,NONE,NONE,,,,"
"
1c5r_v,4,2.59,0.6474,0.146526,0,4,0,0,0,0,Cationic trypsin,NONE,P00760,Involved in protease activity,NONE,For the symptomatic relief of patients with interstitial cystitis.,,,,"
"
1ju2_v,4,2.585,0.6463,0.162468,0,2,2,0,0,0,(R)-mandelonitrile lyase 1,NONE,P52706,Involved in oxidoreductase activity,NONE,NONE,,,,"
"
2dfp_v,4,2.581,0.6452,-0.261313,0,4,0,0,0,0,Acetylcholinesterase,HYDROLASE,ACES_TORCA,Terminates signal transduction at the neuromuscular junction by rapid hydrolysis of the acetylcholine released into the synaptic cleft. May be involved in cell-cell interactions.,NONE,NONE,,,,"
"
1flz_v,4,2.58,0.6451,0.361792,0,2,2,0,0,0,Uracil-DNA glycosylase,NONE,P12295,Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine.,NONE,NONE,,,,"
"
1gxz_v,4,2.569,0.6423,-0.0122505,1,2,1,0,0,0,T-cell ecto-ADP-ribosyltransferase 2,NONE,P20974,Involved in NAD(P)+-protein-arginine ADP-ribosyltransferase activity,NONE,NONE,,,,"
"
1gte_v,7,4.473,0.639,1.41101,0,5,2,0,0,0,Dihydropyrimidine dehydrogenase [NADP+],NONE,Q12882,Amino acid transport and metabolism,NONE,For treatment of HIV AIDS,,,,"
"
1qf3_v,4,2.555,0.6388,0.0778145,0,2,2,0,0,0,Galactose-binding lectin,NONE,P02872,Involved in sugar binding,NONE,NONE,,,,"
"
1fkw_v,4,2.547,0.6366,-0.00358804,0,3,1,0,0,0,Adenosine deaminase,NONE,P03958,Nucleotide transport and metabolism,NONE,NONE,,,,"
"
1v0f_v,4,2.535,0.6337,0.220009,0,4,0,0,0,0,Endo-N-acetylneuraminidase,NONE,Q04830,Involved in endo-alpha-sialidase activity,NONE,NONE,,,,"
"
1tu5_v,4,2.517,0.6293,0.0128521,0,2,1,1,0,0,"Copper amine oxidase, liver isozyme",NONE,Q29437,"Secondary metabolites biosynthesis, transport and catabolism",NONE,NONE,,,,"
"
1pr4_v,4,2.496,0.624,-0.205342,1,2,1,0,0,0,Purine nucleoside phosphorylase deoD-type,TRANSFERASE,DEOD_ECOLI,Cleavage of guanosine or inosine to respective bases and sugar-1-phosphate molecules.,NONE,NONE,,,,"
"
1rrw_v,4,2.487,0.6218,-0.331334,0,2,2,0,0,0,Dihydroneopterin aldolase,NONE,P56740,Coenzyme transport and metabolism,NONE,NONE,,,,"
"
1g93_v,4,2.458,0.6146,-0.517426,0,2,2,0,0,0,"N-acetyllactosaminide alpha-1,3-galactosyltransferase",NONE,P14769,"Involved in transferase activity, transferring hexosyl groups",NONE,NONE,,,,"
"
1fa9_v,4,2.453,0.6131,-0.34983,0,2,2,0,0,0,"Glycogen phosphorylase, liver form",NONE,P06737,Carbohydrate transport and metabolism,NONE,For nutritional supplementation and for treating dietary shortage or imbalance.,,,,"
"
1q2b_v,4,2.452,0.6129,-0.514481,0,4,0,0,0,0,Exoglucanase 1,NONE,P62694,"Involved in hydrolase activity, hydrolyzing O-glycosyl compounds",NONE,NONE,,,,"
"
3pax_v,4,2.447,0.6117,-0.350824,1,2,1,0,0,0,Poly [ADP-ribose] polymerase 1,NONE,P26446,Involved in DNA binding,NONE,NONE,,,,"
"
2w6o_v,4,2.443,0.6109,-0.440818,2,2,0,0,0,0,Biotin carboxylase,NONE,P24182,"This protein is a component of the acetyl coenzyme A carboxylase complex; first, biotin carboxylase catalyzes the carboxylation of the carrier protein and then the transcarboxylase transfers the carboxyl group to form malonyl-CoA.",NONE,NONE,,,,"
"
1dmw_v,5,3.052,0.6105,1.42093,1,3,1,0,0,0,Phenylalanine-4-hydroxylase,OXIDOREDUCTASE,PH4H_HUMAN,NONE,"Defects in PAH are the cause of phenylketonuria (PKU) [MIM:261600]. PKU is an autosomal recessive inborn error of phenylalanine metabolism, due to severe phenylalanine hydroxylase deficiency. It is characterized by blood concentrations of phenylalanine persistently above 1200 mumol (normal concentration 100 mumol) which usually causes mental retardation (unless low phenylalanine diet is introduced early in life). They tend to have light pigmentation, rashes similar to eczema, epilepsy, extreme hyperactivity, psychotic states and an unpleasant mousy odor.;Defects in PAH are the cause of non-phenylketonuria hyperphenylalaninemia (Non-PKU HPA) [MIM:261600]. Non-PKU HPA is a mild form of phenylalanine hydroxylase deficiency characterized by phenylalanine levels persistently below 600 mumol, which allows normal intellectual and behavioral development without treatment. Non-PKU HPA is usually caused by the combined effect of a mild hyperphenylalaninemia mutation and a severe one.;Defects in PAH are the cause of hyperphenylalaninemia (HPA) [MIM:261600]. HPA is the mildest form of phenylalanine hydroxylase deficiency.",Phenylketonuria;Sickle cell anemia;Vascular disease;Genetic disorder;Diabetic nephropathy;Hypertension;Ataxia;Peripheral arterial occlusive disease;Coronary artery disease,,,,"
"
2eeo_v,4,2.441,0.6101,-0.836308,0,3,0,0,1,0,Aspartate 1-decarboxylase,NONE,Q5SKN7,Catalyzes the pyruvoyl-dependent decarboxylation of aspartate to produce beta-alanine.,NONE,NONE,,,,"
"
1dgm_v,4,2.419,0.6046,-0.590177,0,3,1,0,0,0,Adenosine kinase,NONE,Q9TVW2,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1jgs_v,4,2.4,0.6001,-1.14487,1,2,0,0,1,0,Multiple antibiotic resistance protein marR,NONE,P27245,Repressor of the marRAB operon which is involved in the activation of both antibiotic resistance and oxidative stress genes. Binds to the marO operator/promoter site.,NONE,NONE,,,,"
"
2bj7_v,4,2.389,0.5973,-0.282223,0,3,1,0,0,0,Putative nickel-responsive regulator,NONE,O58316,Involved in DNA binding,NONE,NONE,,,,"
"
2hoh_v,5,2.966,0.5933,1.52888,0,4,1,0,0,0,Guanyl-specific ribonuclease T1,NONE,P00651,Involved in RNA binding,NONE,NONE,,,,"
"
1j09_v,5,2.953,0.5907,1.06369,0,3,0,1,1,0,Glutamyl-tRNA synthetase,NONE,P27000,Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction: glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu).,NONE,NONE,,,,"
"
1tuu_v,4,2.358,0.5894,-0.731348,0,4,0,0,0,0,Acetate kinase,NONE,P38502,Involved in kinase activity,NONE,NONE,,,,"
"
1it8_v,5,2.943,0.5885,1.1933,0,2,3,0,0,0,7-cyano-7-deazaguanine tRNA-ribosyltransferase,NONE,O58843,Involved in RNA binding,NONE,NONE,,,,"
"
1eyq_v,5,2.94,0.588,1.30524,1,4,0,0,0,0,Chalcone--flavonone isomerase 1,NONE,P28012,Involved in chalcone isomerase activity,NONE,NONE,,,,"
"
1mn0_v,5,2.933,0.5865,1.02249,0,3,2,0,0,0,Aldose 1-epimerase,NONE,Q9ZB17,Involved in isomerase activity,NONE,NONE,,,,"
"
1msa_v,6,3.515,0.5858,2.44579,0,5,1,0,0,0,Mannose-specific lectin,NONE,P30617,Involved in sugar binding,NONE,NONE,,,,"
"
1smk_v,5,2.929,0.5858,0.547051,0,3,0,0,2,0,"Malate dehydrogenase, glyoxysomal",NONE,P19446,"Involved in oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",NONE,NONE,,,,"
"
1p6k_v,5,2.927,0.5855,1.32805,0,1,4,0,0,0,"Nitric oxide synthase, brain",NONE,P29476,"Produces nitric oxide (NO) which is a messenger molecule with diverse functions throughout the body. In the brain and peripheral nervous system, NO displays many properties of a neurotransmitter. Inhibitory transmitter for non-adrenergic and non-cholinergic nerves in the colorectum. Probably has nitrosylase activity and mediates cysteine S-nitrosylation of cytoplasmic target proteins such SRR. Inhibitory transmitter for non-adrenergic and non-cholinergic nerves in the colorectum.",NONE,NONE,,,,"
"
1w1a_v,5,2.925,0.585,0.736802,0,2,3,0,0,0,Probable polysaccharide deacetylase pdaA,NONE,O34928,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1pzi_v,5,2.924,0.5848,0.667599,0,3,2,0,0,0,Heat-labile enterotoxin B chain,NONE,P32890,"The biological activity of the toxin is produced by the A chain, which activates intracellular adenyl cyclase",NONE,NONE,,,,"
"
1pdz_v,5,2.91,0.5821,0.513834,1,2,0,0,2,0,Enolase,NONE,P56252,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1saz_v,5,2.908,0.5817,1.04406,0,4,0,0,1,0,Probable butyrate kinase 2,NONE,Q9X278,Involved in kinase activity,NONE,NONE,,,,"
"
1pl6_v,5,2.908,0.5815,0.472191,2,3,0,0,0,0,Sorbitol dehydrogenase,OXIDOREDUCTASE,DHSO_HUMAN,NONE,NONE,Diabetic complication,,,,"
"
1fq0_v,5,2.906,0.5812,0.652484,0,2,1,0,2,0,KHG/KDPG aldolase [Includes: 4-hydroxy-2-oxoglutarate aldolase,NONE,P0A955,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1di9_v,5,2.904,0.5809,0.69938,3,2,0,0,0,0,Mitogen-activated protein kinase 14,NONE,Q16539,Involved in MAP kinase activity,NONE,NONE,,,,"
"
1lh0_v,5,2.901,0.5802,1.14831,0,3,2,0,0,0,Orotate phosphoribosyltransferase,NONE,P08870,Nucleotide transport and metabolism,NONE,NONE,,,,"
"
1e7s_v,5,2.898,0.5796,0.363837,0,5,0,0,0,0,GDP-L-fucose synthetase,NONE,P32055,Cell wall/membrane/envelope biogenesis,NONE,NONE,,,,"
"
1q7a_v,5,2.897,0.5794,0.784541,3,2,0,0,0,0,Phospholipase A2 VRV-PL-VIIIa,NONE,P59071,Involved in phospholipase A2 activity,NONE,For the treatment of tuberculosis,,,,"
"
1ruv_v,4,2.317,0.5793,-0.9173,0,2,2,0,0,0,Ribonuclease pancreatic,NONE,P61823,Involved in nucleic acid binding,NONE,"There is no support for the claim that aspartates are exercise performance enhancers, i.e. ergogenic aids.",,,,"
"
1lnx_v,5,2.892,0.5783,1.16555,0,3,2,0,0,0,Small nuclear ribonucleoprotein homolog,NONE,Q8ZYG5,Transcription,NONE,NONE,,,,"
"
1qha_v,5,2.889,0.5777,0.690923,0,2,3,0,0,0,Hexokinase-1,TRANSFERASE,HXK1_HUMAN,NONE,Defects in HK1 are the cause of hexokinase deficiency [MIM:235700]. Hexokinase deficiency is a rare autosomal recessive disease with nonspherocytic hemolytic anemia as the predominant clinical feature.,NONE,,,,"
"
1aod_v,5,2.887,0.5774,1.06031,0,3,2,0,0,0,1-phosphatidylinositol phosphodiesterase,NONE,P34024,Involved in phospholipase C activity,NONE,NONE,,,,"
"
1s50_v,5,2.884,0.5767,0.602663,0,3,0,1,1,0,"Glutamate receptor, ionotropic kainate 2",NONE,P42260,"Ionotropic glutamate receptor. L-glutamate acts as an excitatory neurotransmitter at many synapses in the central nervous system. Binding of the excitatory neurotransmitter L-glutamate induces a conformation change, leading to the opening of the cation channel, and thereby converts the chemical signal to an electrical impulse. The receptor then desensitizes rapidly and enters a transient inactive state, characterized by the presence of bound agonist. May be involved in the transmission of light information from the retina to the hypothalamus. Modulates cell surface expression of NETO2 (By similarity).",NONE,NONE,,,,"
"
1ogd_v,5,2.879,0.5759,0.916831,0,2,3,0,0,0,D-ribose pyranase,NONE,P36946,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1rtv_v,5,2.879,0.5757,0.399345,0,3,0,0,2,0,"DTDP-4-dehydrorhamnose 3,5-epimerase",NONE,Q9HU21,"Involved in dTDP-4-dehydrorhamnose 3,5-epimerase activity",NONE,NONE,,,,"
"
1bg0_v,5,2.877,0.5754,0.958958,1,2,0,2,0,0,Arginine kinase,NONE,P51541,Involved in kinase activity,NONE,NONE,,,,"
"
1wdi_v,5,2.877,0.5753,0.8582,0,5,0,0,0,0,S-adenosylmethionin,NONE,Q72JS5,Transfers and isomerizes the ribose moiety from AdoMet to the 7-aminomethyl group of 7-deazaguanine (preQ1-tRNA) to give epoxyqueuosine (oQ-tRNA).,NONE,NONE,,,,"
"
1mjt_v,5,2.876,0.5751,0.480077,0,3,2,0,0,0,Nitric oxide synthase oxygenase,NONE,P0A094,Involved in nitric-oxide synthase activity,NONE,NONE,,,,"
"
1utt_v,5,2.872,0.5745,0.754345,2,3,0,0,0,0,Macrophage metalloelastase,HYDROLASE,MMP12_HUMAN,"May be involved in tissue injury and remodeling. Has significant elastolytic activity. Can accept large and small amino acids at the P1 site, but has a preference for leucine. Aromatic or hydrophobic residues are preferred at the P1 site, with small hydr",NONE,Chronic obstructive pulmonary disease,,,,"
"
1ujp_v,5,2.872,0.5745,0.527807,0,5,0,0,0,0,Tryptophan synthase alpha chain,NONE,P16608,Amino acid transport and metabolism,NONE,NONE,,,,"
"
1ecb_v,5,2.869,0.5738,0.567748,0,5,0,0,0,0,Amidophosphoribosyltransferase,NONE,P0AG16,Nucleotide transport and metabolism,NONE,NONE,,,,"
"
1mqo_v,5,2.867,0.5734,0.225802,0,3,0,0,2,0,Beta-lactamase II,NONE,P04190,Involved in zinc ion binding,NONE,NONE,,,,"
"
1pzm_v,5,2.865,0.573,0.312371,0,5,0,0,0,0,Hypoxanthine-guanine phosphoribosyltransferase,NONE,Q9NJI5,Involved in hypoxanthine phosphoribosyltransferase activity,NONE,NONE,,,,"
"
1t7v_v,4,2.289,0.5723,-0.532336,0,3,1,0,0,0,Zinc-alpha-2-glycoprotein,LIPID BINDING PROTEIN,ZA2G_HUMAN,Stimulates lipid degradation in adipocytes and causes the extensive fat losses associated with some advanced cancers. May bind polyunsaturated fatty acids.,NONE,NONE,,,,"
"
1hk8_v,5,2.859,0.5718,0.143639,0,4,0,0,1,0,Anaerobic ribonucleoside-triphosphate reductase,NONE,P07071,Nucleotide transport and metabolism,NONE,NONE,,,,"
"
1pvj_v,5,2.856,0.5712,0.915224,2,2,0,1,0,0,Streptopain,NONE,P0C0J0,"Important streptococcal virulence factor which cleaves human fibronectin and degrades vitronectin. Also cleaves human IL1B precursor to form biologically active IL1B. Can induce apoptosis in human monocytes and epithelial cells in vitro, and reduces phagocytic activity in monocytic cells. Thus, may play a role in bacterial colonization, invasion, and inhibition of wound healing",NONE,NONE,,,,"
"
1w55_v,5,2.855,0.5711,0.411791,0,3,1,0,1,0,Bifunctional enzyme ispD/ispF,NONE,Q9PM68,Lipid transport and metabolism,NONE,NONE,,,,"
"
1eyn_v,5,2.855,0.5711,0.845989,1,1,1,0,1,1,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,NONE,P33038,Cell wall/membrane/envelope biogenesis,NONE,NONE,,,,"
"
2bes_v,4,2.28,0.5699,-0.72781,0,2,1,0,1,0,Ribose-5-phosphate isomerase B,NONE,Q79FD7,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1hxp_v,5,2.847,0.5693,0.704792,0,4,1,0,0,0,Galactose-1-phosphate uridylyltransferase,NONE,P09148,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1jtk_v,5,2.847,0.5693,0.923904,2,1,2,0,0,0,Cytidine deaminase,NONE,P19079,Nucleotide transport and metabolism,NONE,NONE,,,,"
"
1sid_v,5,2.846,0.5692,0.617028,0,2,2,0,1,0,Capsid protein VP1,NONE,P49302,Involved in structural molecule activity,NONE,NONE,,,,"
"
1e90_v,5,2.845,0.569,1.01714,0,3,1,0,0,1,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",NONE,O02697,"Involved in phosphotransferase activity, alcohol group as acceptor",NONE,NONE,,,,"
"
1e5i_v,5,2.841,0.5681,0.47759,0,2,1,0,2,0,Deacetoxycephalosporin C synthetase,NONE,P18548,Involved in iron ion binding,NONE,NONE,,,,"
"
1xie_v,5,2.839,0.5679,0.387321,0,3,2,0,0,0,Xylose isomerase,NONE,P24300,Carbohydrate transport and metabolism,NONE,"Used to treat vitamin C deficiency, scurvy, delayed wound and bone healing, urine acidification, and in general as an antioxidant. It has also been suggested to be an effective antiviral agent.",,,,"
"
1hfw_v,5,2.839,0.5677,0.95686,0,4,0,1,0,0,L-asparaginase,NONE,P06608,Amino acid transport and metabolism,NONE,NONE,,,,"
"
1rpa_v,5,2.839,0.5677,0.186839,0,2,1,0,2,0,Prostatic acid phosphatase,NONE,P20646,Involved in acid phosphatase activity,NONE,NONE,,,,"
"
1gcz_v,4,2.269,0.5673,-1.03485,2,2,0,0,0,0,Macrophage migration inhibitory factor,IMMUNE SYSTEM,MIF_HUMAN,The expression of MIF at sites of inflammation suggest a role for the mediator in regulating the function of macrophage in host defense. Also acts as a phenylpyruvate tautomerase.,"Genetic variations in MIF are associated with susceptibility to systemic juvenile rheumatoid arthritis [MIM:604302]. Systemic juvenile rheumatoid arthritis is juvenile chronic arthritis associated with severe, debilitating, extraarticular features, and occasionally fatal complications. Despite medical treatment, many children still experience early joint destruction, necessitating surgical replacement.",Insulin dependent diabetes;Glomerulonephritis;Cancer;Rheumatoid arthritis;Sepsis;Autoimmune disease;Atherosclerosis;Infection;Inflammation;Myocardial infarction;Immune disorder,,,,"
"
1pbb_v,5,2.836,0.5672,0.35767,1,2,1,0,1,0,P-hydroxybenzoate hydroxylase,NONE,P00438,Coenzyme transport and metabolism,NONE,For the treatment of tuberculosis,,,,"
"
1jys_v,5,2.836,0.5671,0.341323,0,3,2,0,0,0,5-methylthioadenosine/S-adenosylhomocysteine nucleosidase,HYDROLASE,MTNN_ECOLI,"Catalyzes the irreversible cleavage of the glycosidic bond in both 5-methylthioadenosine (MTA) and S- adenosylhomocysteine (SAH/AdoHcy) to adenine and the corresponding thioribose, 5-methylthioribose and S-ribosylhomocysteine, respectively. Can also use",NONE,Bacterial infection,,,,"
"
1lqp_v,5,2.835,0.5671,0.225799,1,3,0,0,1,0,Glutathione transferase fosA,NONE,Q9I4K6,Metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin.,NONE,NONE,,,,"
"
1gg1_v,5,2.832,0.5664,0.119146,0,3,0,0,2,0,"Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive",NONE,P0AB91,Amino acid transport and metabolism,NONE,NONE,,,,"
"
1of6_v,5,2.83,0.566,0.646196,1,3,0,1,0,0,"Phospho-2-dehydro-3-deoxyheptonate aldolase, tyrosine-inhibited",NONE,P32449,Amino acid transport and metabolism,NONE,NONE,,,,"
"
1dzn_v,4,2.263,0.5659,-0.925592,2,2,0,0,0,0,Vanillyl-alcohol oxidase,NONE,P56216,Energy production and conversion,NONE,NONE,,,,"
"
1tl2_v,4,2.263,0.5657,-0.70257,0,2,2,0,0,0,Tachylectin-2,NONE,Q27084,Lectin that binds specifically to N-acetylglucosamine and N-acetylgalactosamine. Is part of the innate immunity host defense system of the horseshoe crab.,NONE,NONE,,,,"
"
1d8c_v,4,2.262,0.5655,-0.760341,0,2,2,0,0,0,Malate synthase G,NONE,P37330,Energy production and conversion,NONE,NONE,,,,"
"
1uws_v,5,2.827,0.5653,0.441867,1,3,1,0,0,0,Beta-galactosidase,NONE,P22498,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1rk2_v,5,2.826,0.5653,0.676457,0,1,4,0,0,0,Ribokinase,NONE,P0A9J6,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1imb_v,5,2.815,0.563,-0.140232,0,3,2,0,0,0,Inositol monophosphatase,HYDROLASE,IMPA1_HUMAN,Responsible for the provision of inositol required for synthesis of phosphatidylinositol and polyphosphoinositides and has been implicated as the pharmacological target for lithium action in brain.,The blockade of inositol monophosphatase hydrolysis may underlie the anti-manic and anti-depressant actions of Li(+).,NONE,,,,"
"
1dtn_v,5,2.812,0.5625,0.323798,2,1,1,0,1,0,Mandelate racemase,NONE,P11444,Cell wall/membrane/envelope biogenesis,NONE,NONE,,,,"
"
1lbc_v,5,2.807,0.5614,0.660818,0,3,0,1,1,0,Glutamate receptor 2,MEMBRANE PROTEIN,GRIA2_RAT,"Ionotropic glutamate receptor. L-glutamate acts as an excitatory neurotransmitter at many synapses in the central nervous system. Binding of the excitatory neurotransmitter L- glutamate induces a conformation change, leading to the opening of the cation c",NONE,NONE,,,,"
"
1drj_v,5,2.807,0.5613,0.573516,0,3,2,0,0,0,D-ribose-binding periplasmic protein,NONE,P02925,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1vh8_v,4,2.245,0.5612,-1.92625,0,3,0,0,1,0,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",NONE,P44815,"Involved in 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity",NONE,NONE,,,,"
"
