"Ligand: 73581
1bem_v,4,2.618,0.6545,-0.173011,1,3,0,0,0,0,"Cytochrome c peroxidase, mitochondrial",NONE,P00431,Inorganic ion transport and metabolism,NONE,NONE,,,,"
"
1bdu_v,4,2.598,0.6495,0.0150354,0,3,1,0,0,0,Thymidylate synthase,NONE,P0A886,"Catalyzes the reductive methylation of 2'-deoxyuridine-5'-monophosphate (dUMP) to 2'-deoxythymidine-5'-monophosphate (dTMP) while utilizing 5,10-methylenetetrahydrofolate (mTHF) as the methyl donor and reductant in the reaction, yielding dihydrofolate (DHF) as a by-product. This enzymatic reaction provides an intracellular de novo source of dTMP, an essential precursor for DNA biosynthesis.",NONE,NONE,,,,"
"
1rrw_v,4,2.591,0.6478,0.086732,0,2,2,0,0,0,Dihydroneopterin aldolase,NONE,P56740,Coenzyme transport and metabolism,NONE,NONE,,,,"
"
1oge_v,4,2.59,0.6475,-0.0221047,0,3,1,0,0,0,D-ribose pyranase,NONE,P36946,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1die_v,5,3.234,0.6468,2.43097,0,3,1,1,0,0,Xylose isomerase,NONE,P12070,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1jpc_v,5,3.228,0.6457,1.86076,0,3,2,0,0,0,Mannose-specific lectin,NONE,P30617,Involved in sugar binding,NONE,NONE,,,,"
"
1k12_v,6,3.864,0.644,2.07612,1,4,1,0,0,0,Fucolectin,NONE,Q7SIC1,"Acts as a defensive agent. Recognizes blood group fucosylated oligosaccharides including A, B, H and Lewis B-type antigens. Does not recognize Lewis A antigen and has low affinity for monovalent haptens",NONE,NONE,,,,"
"
1aha_v,4,2.574,0.6435,-0.0693483,0,2,2,0,0,0,Ribosome-inactivating protein momordin I,NONE,P16094,Involved in rRNA N-glycosylase activity,NONE,"For nutritional supplementation, also for treating dietary shortage or imbalance",,,,"
"
1ifs_v,4,2.572,0.6431,0.0491653,0,2,2,0,0,0,Ricin,NONE,P02879,Involved in rRNA N-glycosylase activity,NONE,"For nutritional supplementation, also for treating dietary shortage or imbalance",,,,"
"
1mvs_v,4,2.57,0.6426,0.129425,0,1,3,0,0,0,Dihydrofolate reductase,OXIDOREDUCTASE,DYR_HUMAN,NONE,NONE,NONE,,,,"
"
1dyt_v,6,3.85,0.6417,4.74149,0,5,1,0,0,0,Eosinophil cationic protein,NONE,P12724,Involved in nucleic acid binding,NONE,Used as an adjunct to the standard therapy of inhaled steroids with inhaled long- and/or short-acting beta-agonists.,,,,"
"
1ctu_v,4,2.561,0.6403,0.314202,1,3,0,0,0,0,Cytidine deaminase,NONE,P0ABF6,Nucleotide transport and metabolism,NONE,NONE,,,,"
"
1gg8_v,4,2.559,0.6398,0.112348,0,2,2,0,0,0,"Glycogen phosphorylase, muscle form",NONE,P00489,"Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties.",NONE,NONE,,,,"
"
2dc7_v,4,2.545,0.6363,0.170959,1,2,0,0,1,0,Cathepsin B,NONE,P07688,Thiol protease which is believed to participate in intracellular degradation and turnover of proteins. Has also been implicated in tumor invasion and metastasis.,NONE,NONE,,,,"
"
2c47_v,4,2.542,0.6355,0.0578925,1,1,2,0,0,0,Casein kinase I isoform gamma-2,TRANSFERASE,KC1G2_HUMAN,Casein kinases are operationally defined by their preferential utilization of acidic proteins such as caseins as substrates. It can phosphorylate a large number of proteins. Participates in Wnt signaling (By similarity).,NONE,NONE,,,,"
"
2izk_v,4,2.522,0.6304,-0.0556329,0,2,2,0,0,0,Streptavidin,NONE,P22629,The biological function of streptavidin is not known. Forms a strong non-covalent specific complex with biotin (one molecule of biotin per subunit of streptavidin),NONE,NONE,,,,"
"
1rkp_v,4,2.511,0.6276,0.0368232,1,2,0,0,0,1,"cGMP-specific 3,5-cyclic phosphodiesterase",HYDROLASE,PDE5A_HUMAN,Plays a role in signal transduction by regulating the intracellular concentration of cyclic nucleotides. This phosphodiesterase catalyzes the specific hydrolysis of cGMP to 5- GMP.,NONE,Anal fissure;Raynauds disease;Cardiac failure;Thrombosis;Diabetic complication;Prostate hyperplasia;Erectile dysfunction;Urinary tract disease;Female sexual dysfunction;Vascular disease;Viral infection;Cancer;Atherosclerosis;Pulmonary disease;Metabolic disorder;Hypertension;Cardiovascular disease;Pulmonary hypertension;Angina;Male sexual dysfunction,,,,"
"
1dic_v,4,2.486,0.6214,-0.303765,2,2,0,0,0,0,Complement factor D,SERINE PROTEASE,CFAD_HUMAN,"Factor D cleaves factor B when the latter is complexed with factor C3b, activating the C3bbb complex, which then becomes the C3 convertase of the alternate pathway. Its function is homologous to that of C1s in the classical pathway.",Defects in CFD are the cause of complement factor D deficiency [MIM:134350]. This deficiency predisposes to invasive meningococcal disease.,Autoimmune disease;Reperfusion injury;Age related macular degeneration,,,,"
"
1tbb_v,4,2.48,0.6199,-0.179964,2,1,1,0,0,0,"cAMP-specific 3,5-cyclic phosphodiesterase 4D",HYDROLASE,PDE4D_HUMAN,Regulates the levels of cAMP in the cell.,"Genetic variations in PDE4D might be associated with susceptibility to stroke type 1 (STRK1) [MIM:606799]. A stroke is an acute neurologic event leading to death of neural tissue of the brain and resulting in loss of motor, sensory and/or cognitive function. PubMed:17006457 states that association with stroke has to be considered with caution.",NONE,,,,"
"
1gyk_v,4,2.472,0.6181,-1.20095,0,3,0,0,1,0,Serum amyloid P-component,NONE,P02743,Involved in unfolded protein binding,NONE,NONE,,,,"
"
1xt4_v,4,2.47,0.6174,-0.0460487,0,2,2,0,0,0,Uricase,NONE,Q00511,"Secondary metabolites biosynthesis, transport and catabolism",NONE,NONE,,,,"
"
1tx2_v,4,2.467,0.6167,-0.23199,0,2,2,0,0,0,Dihydropteroate synthase,NONE,Q81VW8,Involved in dihydropteroate synthase activity,NONE,NONE,,,,"
"
1u4j_v,4,2.462,0.6155,-0.272967,0,3,1,0,0,0,Phospholipase A2 isoform 2,NONE,Q6SLM1,Involved in phospholipase A2 activity,NONE,NONE,,,,"
"
2prg_v,4,2.457,0.6143,-0.0166204,2,2,0,0,0,0,Peroxisome proliferator-activated receptor gamma,COMPLEX (THIAZOLIDINEDIONE/RECEPTOR),PPARG_HUMAN,"Receptor that binds peroxisome proliferators such as hypolipidemic drugs and fatty acids. Once activated by a ligand, the receptor binds to a promoter element in the gene for acyl-CoA oxidase and activates its transcription. It therefore controls the pero","Defects in PPARG can lead to type 2 insulin-resistant diabetes and hyptertension.;Defects in PPARG may be associated with susceptibility to obesity [MIM:601665].;Defects in PPARG may be associated with colon cancer.;Defects in PPARG are the cause of familial partial lipodystrophy type 3 (FPLD3) [MIM:604367]. Familial partial lipodystrophies (FPLD) are a heterogeneous group of genetic disorders characterized by marked loss of subcutaneous (sc) fat from the extremities. Affected individuals show an increased preponderance of insulin resistance, diabetes mellitus and dyslipidemia.;Variation in PPARG is associated with carotid intimal medial thickness 1 (CIMT1) [MIM:609338]. CIMT is a measure of atherosclerosis that is independently associated with traditional atherosclerotic cardiovascular disease risk factors and coronary atherosclerotic burden. 35 to 45% of the variability in multivariable-adjusted CIMT is explained by genetic factors.",Asthma;Cerebrovascular ischemia;Conjunctivitis;Inflammation;Multiple sclerosis;Fibrosis;Unidentified indication;Psoriasis;Heart arrhythmia;Rheumatoid arthritis;Atherosclerosis;Corneal disease;Cardiovascular disease;Ulcerative colitis;Alzheimers disease;Infertility;Syndrome X;Lipid metabolism disorder;Non-insulin dependent diabetes;Metabolic disorder;Diabetic complication;Hyperlipidemia;Lacrimal gland disease;Myocardial infarction;Obesity;Coronary artery disease;Insulin dependent diabetes;Vascular disease;Cancer;Cognitive disorder;Hypertension;Diabetes mellitus;Osteoporosis;Dermatological disease,,,,"
"
1lp6_v,6,3.657,0.6095,4.33232,1,5,0,0,0,0,Orotidine 5-phosphate decarboxylase,NONE,O26232,Energy production and conversion,NONE,NONE,,,,"
"
1dfq_v,5,3.046,0.6093,1.11,0,3,1,0,1,0,Tetanus toxin,NONE,P04958,"Tetanus toxin acts by inhibiting neurotransmitter release. It binds to peripheral neuronal synapses, is internalized and moves by retrograde transport up the axon into the spinal cord where it can move between postsynaptic and presynaptic neurons. It inhibits neurotransmitter release by acting as a zinc endopeptidase that catalyzes the hydrolysis of the '76-Gln-",-Phe-77' bond of synaptobrevin-2.,NONE,NONE,,,"
"
1oum_v,5,3.044,0.6088,1.07491,2,2,1,0,0,0,Purine nucleoside phosphorylase deoD-type,TRANSFERASE,DEOD_ECOLI,Cleavage of guanosine or inosine to respective bases and sugar-1-phosphate molecules.,NONE,NONE,,,,"
"
1hx1_v,4,2.427,0.6067,-0.23568,0,1,2,1,0,0,BAG family molecular chaperone regulator 1,CHAPERONE/CHAPERONE INHIBITOR,BAG1_HUMAN,"Inhibits the chaperone activity of HSP70/HSC70 by promoting substrate release. Inhibits the pro-apoptotic function of PPP1R15A, and has anti-apoptotic activity. Markedly increases the anti-cell death function of BCL2 induced by various stimuli.","May be linked to the cryptophthalmos syndrome (Fraser syndrome), an autosomal recessive disorder characterized by the failure of eyes fissures to form during embryogenesis, webbed fingers, and atresia of ear canals, anus, vagina, alimentary tract, or larynx. All these developmental processes require cell death.",NONE,,,,"
"
1v45_v,4,2.421,0.6051,-0.189573,0,3,1,0,0,0,Purine nucleoside phosphorylase,TRANSFERASE,PNPH_HUMAN,NONE,Defects in NP are the cause of nucleoside phosphorylase deficiency (NP deficiency) [MIM:164050]. It leads to a severe T- cell immunodeficiency with neurologic disorder in children.,T-cell lymphoma;Autoimmune disease;HIV infection;Dermatitis;Chronic lymphocytic leukemia;Acquired Immune Deficiency Syndrome;Inflammation;Multiple sclerosis;Solid tumor;Psoriasis;Non-Hodgkin lymphoma;Viral infection;Cancer;Rheumatoid arthritis;Leukemia;B-cell acute lymphoblastic leukemia;Cutaneous T-cell lymphoma;Ocular disease;Transplant rejection;Immune disorder,,,,"
"
1tu5_v,4,2.42,0.605,-0.271688,0,2,1,1,0,0,"Copper amine oxidase, liver isozyme",NONE,Q29437,"Secondary metabolites biosynthesis, transport and catabolism",NONE,NONE,,,,"
"
2gbp_v,6,3.609,0.6016,1.85899,0,5,1,0,0,0,D-galactose-binding periplasmic protein precursor,NONE,P0AEE5,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1j1r_v,4,2.402,0.6004,-0.651129,0,2,2,0,0,0,Antiviral protein S,NONE,P23339,Involved in rRNA N-glycosylase activity,NONE,"For nutritional supplementation, also for treating dietary shortage or imbalance",,,,"
"
1d2a_v,4,2.398,0.5995,-0.838001,0,2,2,0,0,0,Low molecular weight phosphotyrosine protein phosphatase,HYDROLASE,PPAL_YEAST,"Acts on tyrosine phosphorylated proteins, low-MW aryl phosphates and natural and synthetic acyl phosphates (By similarity).",NONE,NONE,,,,"
"
1xpo_v,4,2.395,0.5988,-0.427771,1,2,1,0,0,0,Transcription termination factor rho,NONE,P0AG30,"Facilitates transcription termination by a mechanism that involves Rho binding to the nascent RNA, activation of Rho's RNA-dependent ATPase activity, and release of the mRNA from the DNA template. RNA-dependent NTPase which utilizes all four ribonucleoside triphosphates as substrates.",NONE,NONE,,,,"
"
2zhf_v,4,2.392,0.598,-0.156605,1,1,1,1,0,0,Prothrombin,NONE,P00734,Involved in blood clotting cascade,NONE,For the treatment of heparin-induced thrombocytopenia,,,,"
"
1nxj_v,6,3.573,0.5956,2.89799,0,4,1,0,1,0,Regulator of ribonuclease activity A,NONE,P0A666,Coenzyme transport and metabolism,NONE,NONE,,,,"
"
2opy_v,5,2.976,0.5951,1.44121,1,2,0,1,0,1,Baculoviral IAP repeat-containing protein 4,APOPTOSIS ACTIVATOR,XIAP_HUMAN,"Apoptotic suppressor. Has E3 ubiquitin-protein ligase activity. Mediates the proteasomal degradation of target proteins, such as caspase-3, SMAC or AIFM1. Inhibitor of caspase-3, -7 and -9. Mediates activation of MAP3K7/TAK1, leading to the activation of ","Defects in XIAP are the cause of lymphoproliferative syndrome X-linked type 2 (XLP2) [MIM:300635]. XLP is a rare immunodeficiency characterized by extreme susceptibility to infection with Epstein-Barr virus (EBV). Symptoms include severe or fatal mononucleosis, acquired hypogammaglobulinemia, pancytopenia and malignant lymphoma.",Cancer;Skin tumor;Leukemia;Breast tumor;Lung tumor;Head and neck tumor;Uterine cervix tumor;Ovary tumor;Prostate tumor;Prostate hyperplasia,,,,"
"
1dgm_v,4,2.377,0.5943,-0.702033,0,3,1,0,0,0,Adenosine kinase,NONE,Q9TVW2,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1ox6_v,5,2.962,0.5925,0.423518,0,4,0,0,1,0,Imidazole glycerol phosphate synthase hisHF,NONE,P33734,Amino acid transport and metabolism,NONE,NONE,,,,"
"
1qdd_v,5,2.959,0.5919,1.43047,0,4,1,0,0,0,Lithostathine-1-alpha,NONE,P05451,Involved in sugar binding,NONE,NONE,,,,"
"
1ecb_v,5,2.954,0.5907,0.918873,0,5,0,0,0,0,Amidophosphoribosyltransferase,NONE,P0AG16,Nucleotide transport and metabolism,NONE,NONE,,,,"
"
1ong_v,4,2.36,0.59,-0.793655,1,3,0,0,0,0,Beta-lactamase SHV-1,NONE,P0AD64,NONE,NONE,NONE,,,,"
"
1cwv_v,5,2.946,0.5892,0.906697,0,3,1,0,1,0,Invasin,NONE,P11922,Involved in binding,NONE,NONE,,,,"
"
1hkv_v,5,2.946,0.5891,0.673717,1,2,0,0,1,1,Diaminopimelate decarboxylase,NONE,P0A5M4,NONE,NONE,NONE,,,,"
"
1dmw_v,5,2.94,0.5879,0.933539,1,3,1,0,0,0,Phenylalanine-4-hydroxylase,OXIDOREDUCTASE,PH4H_HUMAN,NONE,"Defects in PAH are the cause of phenylketonuria (PKU) [MIM:261600]. PKU is an autosomal recessive inborn error of phenylalanine metabolism, due to severe phenylalanine hydroxylase deficiency. It is characterized by blood concentrations of phenylalanine persistently above 1200 mumol (normal concentration 100 mumol) which usually causes mental retardation (unless low phenylalanine diet is introduced early in life). They tend to have light pigmentation, rashes similar to eczema, epilepsy, extreme hyperactivity, psychotic states and an unpleasant mousy odor.;Defects in PAH are the cause of non-phenylketonuria hyperphenylalaninemia (Non-PKU HPA) [MIM:261600]. Non-PKU HPA is a mild form of phenylalanine hydroxylase deficiency characterized by phenylalanine levels persistently below 600 mumol, which allows normal intellectual and behavioral development without treatment. Non-PKU HPA is usually caused by the combined effect of a mild hyperphenylalaninemia mutation and a severe one.;Defects in PAH are the cause of hyperphenylalaninemia (HPA) [MIM:261600]. HPA is the mildest form of phenylalanine hydroxylase deficiency.",Phenylketonuria;Sickle cell anemia;Vascular disease;Genetic disorder;Diabetic nephropathy;Hypertension;Ataxia;Peripheral arterial occlusive disease;Coronary artery disease,,,,"
"
1wlj_v,5,2.936,0.5871,0.716517,0,4,1,0,0,0,Interferon-stimulated gene 20 kDa protein,HYDROLASE,ISG20_HUMAN,"Exonuclease with specificity for single-stranded RNA and, to a lesser extent for DNA. Degrades RNA at a rate that is approximately 35-fold higher than its rate for single-stranded DNA. Involved in the antiviral function of IFN against RNA viruses.",NONE,NONE,,,,"
"
1wdi_v,5,2.935,0.5869,1.10517,0,5,0,0,0,0,S-adenosylmethionin,NONE,Q72JS5,Transfers and isomerizes the ribose moiety from AdoMet to the 7-aminomethyl group of 7-deazaguanine (preQ1-tRNA) to give epoxyqueuosine (oQ-tRNA).,NONE,NONE,,,,"
"
1qha_v,5,2.933,0.5865,0.820749,0,2,3,0,0,0,Hexokinase-1,TRANSFERASE,HXK1_HUMAN,NONE,Defects in HK1 are the cause of hexokinase deficiency [MIM:235700]. Hexokinase deficiency is a rare autosomal recessive disease with nonspherocytic hemolytic anemia as the predominant clinical feature.,NONE,,,,"
"
1e6x_v,6,3.512,0.5854,1.32056,0,2,4,0,0,0,Myrosinase MA1,NONE,P29736,"Degradation of glucosinolates (glucose residue linked by a thioglucoside bound to an amino acid derivative) to glucose, sulfate and any of the products: thiocyanates, isothiocyanates, nitriles, epithionitriles or oxazolidine-2-thiones.",NONE,NONE,,,,"
"
2rnf_v,5,2.924,0.5848,1.03611,0,3,1,0,1,0,Ribonuclease 4,NONE,P34096,Involved in nucleic acid binding,NONE,NONE,,,,"
"
1ptg_v,4,2.339,0.5848,-0.724702,0,2,2,0,0,0,1-phosphatidylinositol phosphodiesterase,NONE,P14262,Involved in phospholipase C activity,NONE,NONE,,,,"
"
1imb_v,5,2.924,0.5847,0.0786682,0,3,2,0,0,0,Inositol monophosphatase,HYDROLASE,IMPA1_HUMAN,Responsible for the provision of inositol required for synthesis of phosphatidylinositol and polyphosphoinositides and has been implicated as the pharmacological target for lithium action in brain.,The blockade of inositol monophosphatase hydrolysis may underlie the anti-manic and anti-depressant actions of Li(+).,NONE,,,,"
"
1jsr_v,5,2.921,0.5843,1.21257,1,3,0,1,0,0,L-asparaginase,NONE,P06608,Amino acid transport and metabolism,NONE,NONE,,,,"
"
1gg1_v,5,2.912,0.5824,0.401857,0,3,0,0,2,0,"Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive",NONE,P0AB91,Amino acid transport and metabolism,NONE,NONE,,,,"
"
1uae_v,5,2.91,0.5819,0.559008,1,2,1,0,1,0,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,TRANSFERASE,MURA_ECOLI,Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine. Target for the antibiotic phosphomycin.,NONE,NONE,,,,"
"
1th6_v,5,2.91,0.5819,1.29893,1,2,1,0,0,1,Phospholipase A2 VRV-PL-VIIIa,NONE,P59071,Involved in phospholipase A2 activity,NONE,For the treatment of tuberculosis,,,,"
"
1utt_v,5,2.908,0.5816,0.903946,2,3,0,0,0,0,Macrophage metalloelastase,HYDROLASE,MMP12_HUMAN,"May be involved in tissue injury and remodeling. Has significant elastolytic activity. Can accept large and small amino acids at the P1 site, but has a preference for leucine. Aromatic or hydrophobic residues are preferred at the P1 site, with small hydr",NONE,Chronic obstructive pulmonary disease,,,,"
"
1wap_v,5,2.905,0.581,0.909502,1,1,1,1,1,0,Transcription attenuation protein mtrB,RNA-BINDING ATTENUATION PROTEIN,MTRB_BACSU,Required for transcription attenuation control in the Trp operon. This trans-acting factor seems to recognize a 10 bases nucleotide sequence in the Trp leader transcript causing transcription termination. Binds the leader RNA only in presence of L-tryptop,NONE,NONE,,,,"
"
1ooq_v,6,3.485,0.5809,3.23743,2,3,1,0,0,0,Oxygen-insensitive NAD(P)H nitroreductase,NONE,P38489,Energy production and conversion,NONE,For the symptomatic relief of patients with interstitial cystitis.,,,,"
"
1ju2_v,4,2.32,0.5799,-0.679603,0,2,2,0,0,0,(R)-mandelonitrile lyase 1,NONE,P52706,Involved in oxidoreductase activity,NONE,NONE,,,,"
"
1j09_v,5,2.896,0.5792,0.839647,0,3,0,1,1,0,Glutamyl-tRNA synthetase,NONE,P27000,Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction: glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu).,NONE,NONE,,,,"
"
1lb8_v,5,2.894,0.5788,1.02084,1,2,0,1,1,0,Glutamate receptor 2,MEMBRANE PROTEIN,GRIA2_RAT,"Ionotropic glutamate receptor. L-glutamate acts as an excitatory neurotransmitter at many synapses in the central nervous system. Binding of the excitatory neurotransmitter L- glutamate induces a conformation change, leading to the opening of the cation c",NONE,NONE,,,,"
"
1lh0_v,5,2.891,0.5782,1.11834,0,3,2,0,0,0,Orotate phosphoribosyltransferase,NONE,P08870,Nucleotide transport and metabolism,NONE,NONE,,,,"
"
2bvw_v,5,2.89,0.5781,0.39197,0,4,1,0,0,0,Exoglucanase-6A,NONE,Q9C1S9,"Involved in hydrolase activity, hydrolyzing O-glycosyl compounds",NONE,NONE,,,,"
"
1h79_v,6,3.468,0.578,2.93567,1,5,0,0,0,0,Anaerobic ribonucleoside-triphosphate reductase,NONE,P07071,Nucleotide transport and metabolism,NONE,NONE,,,,"
"
1fui_v,5,2.886,0.5772,0.852476,1,2,2,0,0,0,L-fucose isomerase,NONE,P69923,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1y79_v,5,2.886,0.5772,0.619636,0,3,0,0,2,0,Peptidyl-dipeptidase dcp,NONE,P24171,"Removes dipeptides from the C-termini of N-blocked tripeptides, tetrapeptides and larger peptides.",NONE,NONE,,,,"
"
5enl_v,5,2.881,0.5761,0.222715,0,3,0,0,2,0,Enolase 1,NONE,P00924,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1pbb_v,5,2.873,0.5746,0.49672,1,2,1,0,1,0,P-hydroxybenzoate hydroxylase,NONE,P00438,Coenzyme transport and metabolism,NONE,For the treatment of tuberculosis,,,,"
"
2hoh_v,5,2.872,0.5744,1.13719,0,4,1,0,0,0,Guanyl-specific ribonuclease T1,NONE,P00651,Involved in RNA binding,NONE,NONE,,,,"
"
1s84_v,5,2.868,0.5735,0.883584,1,3,0,1,0,0,Trypsin,NONE,P00761,Involved in protease activity,NONE,NONE,,,,"
"
1onp_v,5,2.862,0.5723,0.189079,0,4,0,0,1,0,1-deoxy-D-xylulose 5-phosphate reductoisomerase,NONE,P45568,Lipid transport and metabolism,NONE,NONE,,,,"
"
1vbo_v,6,3.43,0.5716,2.79807,0,5,1,0,0,0,Mannose-specific lectin KM+,NONE,Q7M1T4,NONE,NONE,NONE,,,,"
"
1vl1_v,5,2.856,0.5712,0.716458,0,2,1,0,2,0,6-phosphogluconolactonase,NONE,Q9X0N8,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
3eng_v,5,2.854,0.5709,0.991151,0,5,0,0,0,0,Endoglucanase-5,NONE,P43316,Involved in cellulase activity,NONE,NONE,,,,"
"
1c7t_v,5,2.853,0.5707,0.639232,0,2,3,0,0,0,Chitobiase,NONE,Q54468,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1w1j_v,4,2.281,0.5703,-0.973928,2,2,0,0,0,0,Vanillyl-alcohol oxidase,NONE,P56216,Energy production and conversion,NONE,NONE,,,,"
"
1pvj_v,5,2.851,0.5702,0.905114,2,2,0,1,0,0,Streptopain,NONE,P0C0J0,"Important streptococcal virulence factor which cleaves human fibronectin and degrades vitronectin. Also cleaves human IL1B precursor to form biologically active IL1B. Can induce apoptosis in human monocytes and epithelial cells in vitro, and reduces phagocytic activity in monocytic cells. Thus, may play a role in bacterial colonization, invasion, and inhibition of wound healing",NONE,NONE,,,,"
"
1mdr_v,5,2.85,0.57,0.523053,2,1,1,0,1,0,Mandelate racemase,NONE,P11444,Cell wall/membrane/envelope biogenesis,NONE,NONE,,,,"
"
1fm7_v,5,2.837,0.5673,0.75093,2,2,1,0,0,0,Chalcone--flavonone isomerase 1,NONE,P28012,Involved in chalcone isomerase activity,NONE,NONE,,,,"
"
1agm_v,5,2.833,0.5666,0.501146,0,3,2,0,0,0,Glucoamylase I,NONE,P23176,NONE,NONE,NONE,,,,"
"
1yw1_v,5,2.832,0.5664,0.46389,0,4,1,0,0,0,Putative monooxygenase moxC,NONE,O34974,Energy production and conversion,NONE,NONE,,,,"
"
1vqw_v,5,2.831,0.5662,0.557747,0,5,0,0,0,0,SPBP16F5.08c protein,NONE,Q9HFE4,Involved in flavin-containing monooxygenase activity,NONE,NONE,,,,"
"
1ide_v,5,2.831,0.5661,0.116487,0,3,0,0,2,0,Isocitrate dehydrogenase [NADP],NONE,P08200,Energy production and conversion,NONE,NONE,,,,"
"
1efi_v,5,2.827,0.5653,0.816611,0,3,2,0,0,0,Heat-labile enterotoxin B chain,NONE,P32890,"The biological activity of the toxin is produced by the A chain, which activates intracellular adenyl cyclase",NONE,NONE,,,,"
"
1cps_v,5,2.826,0.5652,0.158371,2,2,0,0,1,0,Carboxypeptidase A1,NONE,P00730,"Carboxypeptidase that catalyzes the release of a C-terminal amino acid, but has little or no action with -Asp, -Glu, -Arg, -Lys or -Pro.",NONE,NONE,,,,"
"
1drk_v,5,2.823,0.5645,0.459711,0,4,1,0,0,0,D-ribose-binding periplasmic protein,NONE,P02925,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1onz_v,5,2.819,0.5637,0.627328,2,2,0,0,1,0,Tyrosine-protein phosphatase non-receptor type 1,HYDROLASE,PTN1_HUMAN,May play an important role in CKII- and p60c-src-induced signal transduction cascades (By similarity).,NONE,NONE,,,,"
"
1sc8_v,5,2.815,0.5631,1.01529,0,2,2,1,0,0,Urokinase-type plasminogen activator,HYDROLASE,UROK_HUMAN,Specifically cleave the zymogen plasminogen to form the active enzyme plasmin.,NONE,Angiogenesis disorder;Ulcer;Cancer;Lung embolism;Restenosis;Metastasis;Skin ulcer;Cardiovascular disease,,,,"
"
1ml3_v,5,2.813,0.5626,0.0876337,2,2,0,0,1,0,"Glyceraldehyde-3-phosphate dehydrogenase, glycosomal",NONE,P22513,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
2bkl_v,6,3.375,0.5625,1.16551,3,3,0,0,0,0,Prolyl endopeptidase Pep,NONE,Q9X5N2,Involved in prolyl oligopeptidase activity,NONE,NONE,,,,"
"
1o8s_v,5,2.812,0.5625,0.611602,0,3,2,0,0,0,"Endo-1,4-beta-xylanase A",NONE,Q8GJ44,Endoxylanase that degrades arabinoxylan and glucuronoxylan to xylobiose and xylotriose (in vitro).,NONE,NONE,,,,"
"
1mn0_v,5,2.809,0.5618,0.534785,0,3,2,0,0,0,Aldose 1-epimerase,NONE,Q9ZB17,Involved in isomerase activity,NONE,NONE,,,,"
"
4fua_v,5,2.807,0.5615,0.260179,0,4,1,0,0,0,L-fuculose phosphate aldolase,NONE,P0AB87,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
2jnp_v,5,2.805,0.561,0.817663,2,2,1,0,0,0,Stromelysin-1,HYDROLASE,MMP3_HUMAN,"Can degrade fibronectin, laminin, gelatins of type I, III, IV, and V; collagens III, IV, X, and IX, and cartilage proteoglycans. Activates procollagenase.",NONE,NONE,,,,"
"
6nse_v,5,2.802,0.5604,0.790953,0,3,0,2,0,0,"Nitric oxide synthase, endothelial",NONE,P29473,Inorganic ion transport and metabolism,NONE,NONE,,,,"
"
1xsk_v,4,2.241,0.5602,-0.77934,1,1,2,0,0,0,Putative family 31 glucosidase yicI,NONE,P31434,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1muq_v,5,2.798,0.5595,0.340821,0,2,3,0,0,0,Galactose-specific lectin,NONE,P21963,Involved in sugar binding,NONE,NONE,,,,"
"
1iw0_v,5,2.797,0.5595,0.851447,0,3,2,0,0,0,Heme oxygenase,NONE,P71119,Involved in heme oxygenase (decyclizing) activity,NONE,NONE,,,,"
"
1jys_v,5,2.797,0.5594,0.21882,0,3,2,0,0,0,5-methylthioadenosine/S-adenosylhomocysteine nucleosidase,HYDROLASE,MTNN_ECOLI,"Catalyzes the irreversible cleavage of the glycosidic bond in both 5-methylthioadenosine (MTA) and S- adenosylhomocysteine (SAH/AdoHcy) to adenine and the corresponding thioribose, 5-methylthioribose and S-ribosylhomocysteine, respectively. Can also use",NONE,Bacterial infection,,,,"
"
1rtv_v,5,2.794,0.5587,0.0933187,0,3,0,0,2,0,"DTDP-4-dehydrorhamnose 3,5-epimerase",NONE,Q9HU21,"Involved in dTDP-4-dehydrorhamnose 3,5-epimerase activity",NONE,NONE,,,,"
"
1gic_v,5,2.794,0.5587,0.363116,0,4,1,0,0,0,Concanavalin-A,NONE,P02866,D-mannose specific lectin.,NONE,NONE,,,,"
"
1saz_v,5,2.791,0.5582,0.605391,0,4,0,0,1,0,Probable butyrate kinase 2,NONE,Q9X278,Involved in kinase activity,NONE,NONE,,,,"
"
